timestamp,time,temperature,target_temp,kp,ki,kd,control_period,max_duty,pid_output,error,integral_error,derivative_error,heat_input,heat_loss
1759175017571,2025-09-30 03:43:37.571,16.92,25.0,1.0,0.08,0.05,100,100,16.88,8.89,100.0,-0.24,0.253,-0.118
1759175022571,2025-09-30 03:43:42.571,16.44,25.0,1.0,0.08,0.05,100,100,16.08,8.08,100.0,-0.16,0.241,-0.102
1759175027571,2025-09-30 03:43:47.571,17.61,25.0,1.0,0.08,0.05,100,100,16.56,8.56,100.0,0.1,0.248,-0.111
1759175032571,2025-09-30 03:43:52.571,17.76,25.0,1.0,0.08,0.05,100,100,15.37,7.39,100.0,-0.23,0.231,-0.088
1759175037571,2025-09-30 03:43:57.571,15.49,25.0,1.0,0.08,0.05,100,100,15.24,7.24,100.0,-0.03,0.229,-0.085
1759175042571,2025-09-30 03:44:02.571,17.68,25.0,1.0,0.08,0.05,100,100,17.53,9.51,100.0,0.45,0.263,-0.13
1759175047571,2025-09-30 03:44:07.571,18.81,25.0,1.0,0.08,0.05,100,100,15.3,7.32,100.0,-0.44,0.229,-0.086
1759175052571,2025-09-30 03:44:12.571,17.05,25.0,1.0,0.08,0.05,100,100,14.18,6.19,100.0,-0.23,0.213,-0.064
1759175057571,2025-09-30 03:44:17.571,15.97,25.0,1.0,0.08,0.05,100,100,15.96,7.95,100.0,0.35,0.239,-0.099
1759175062571,2025-09-30 03:44:22.571,14.63,25.0,1.0,0.08,0.05,100,100,17.04,9.03,100.0,0.22,0.256,-0.121
1759175067571,2025-09-30 03:44:27.571,14.82,25.0,1.0,0.08,0.05,100,100,18.38,10.37,100.0,0.27,0.276,-0.147
1759175072571,2025-09-30 03:44:32.571,15.96,25.0,1.0,0.08,0.05,100,100,18.18,10.18,100.0,-0.04,0.273,-0.144
1759175077571,2025-09-30 03:44:37.571,14.5,25.0,1.0,0.08,0.05,100,100,17.03,9.04,100.0,-0.23,0.255,-0.121
1759175082571,2025-09-30 03:44:42.571,14.81,25.0,1.0,0.08,0.05,100,100,18.51,10.5,100.0,0.29,0.278,-0.15
1759175087571,2025-09-30 03:44:47.571,12.1,25.0,1.0,0.08,0.05,100,100,18.19,10.19,100.0,-0.06,0.273,-0.144
1759175092571,2025-09-30 03:44:52.571,9.97,25.0,1.0,0.08,0.05,100,100,20.93,12.9,100.0,0.54,0.314,-0.198
1759175097571,2025-09-30 03:44:57.571,9.4,25.0,1.0,0.08,0.05,100,100,23.05,15.03,100.0,0.42,0.346,-0.241
1759175102571,2025-09-30 03:45:02.571,11.03,25.0,1.0,0.08,0.05,100,100,23.61,15.6,100.0,0.11,0.354,-0.252
1759175107571,2025-09-30 03:45:07.571,11.52,25.0,1.0,0.08,0.05,100,100,21.95,13.97,100.0,-0.33,0.329,-0.219
1759175112571,2025-09-30 03:45:12.571,14.3,25.0,1.0,0.08,0.05,100,100,21.48,13.48,100.0,-0.1,0.322,-0.21
1759175117571,2025-09-30 03:45:17.571,16.8,25.0,1.0,0.08,0.05,100,100,18.67,10.7,100.0,-0.56,0.28,-0.154
1759175122571,2025-09-30 03:45:22.571,18.18,25.0,1.0,0.08,0.05,100,100,16.17,8.2,100.0,-0.5,0.243,-0.104
1759175127571,2025-09-30 03:45:27.571,19.07,25.0,1.0,0.08,0.05,100,100,14.81,6.82,100.0,-0.28,0.222,-0.076
1759175132571,2025-09-30 03:45:32.571,18.12,25.0,1.0,0.08,0.05,100,100,13.92,5.93,100.0,-0.18,0.209,-0.059
1759175137571,2025-09-30 03:45:37.571,18.57,25.0,1.0,0.08,0.05,100,100,14.89,6.88,100.0,0.19,0.223,-0.078
1759175142571,2025-09-30 03:45:42.571,19.12,25.0,1.0,0.08,0.05,100,100,14.42,6.43,100.0,-0.09,0.216,-0.069
1759175147571,2025-09-30 03:45:47.571,17.14,25.0,1.0,0.08,0.05,100,100,13.88,5.88,100.0,-0.11,0.208,-0.058
1759175152571,2025-09-30 03:45:52.571,18.13,25.0,1.0,0.08,0.05,100,100,15.88,7.86,100.0,0.4,0.238,-0.097
1759175157571,2025-09-30 03:45:57.571,17.82,25.0,1.0,0.08,0.05,100,100,14.86,6.87,100.0,-0.2,0.223,-0.077
1759175162571,2025-09-30 03:46:02.571,16.53,25.0,1.0,0.08,0.05,100,100,15.18,7.18,100.0,0.06,0.228,-0.084
1759175167571,2025-09-30 03:46:07.571,18.37,25.0,1.0,0.08,0.05,100,100,16.48,8.47,100.0,0.26,0.247,-0.109
1759175172571,2025-09-30 03:46:12.571,20.36,25.0,1.0,0.08,0.05,100,100,14.61,6.63,100.0,-0.37,0.219,-0.073
1759175177571,2025-09-30 03:46:17.571,15.22,25.0,1.0,0.08,0.05,100,100,12.62,4.64,100.0,-0.4,0.189,-0.033
1759175182571,2025-09-30 03:46:22.571,16.79,25.0,1.0,0.08,0.05,100,100,17.83,9.78,100.0,1.03,0.268,-0.136
1759175187571,2025-09-30 03:46:27.571,17.68,25.0,1.0,0.08,0.05,100,100,16.19,8.21,100.0,-0.32,0.243,-0.104
1759175192571,2025-09-30 03:46:32.571,16.76,25.0,1.0,0.08,0.05,100,100,15.31,7.32,100.0,-0.18,0.23,-0.086
1759175197571,2025-09-30 03:46:37.571,16.91,25.0,1.0,0.08,0.05,100,100,16.25,8.24,100.0,0.18,0.244,-0.105
1759175202571,2025-09-30 03:46:42.571,17.87,25.0,1.0,0.08,0.05,100,100,16.09,8.09,100.0,-0.03,0.241,-0.102
1759175207571,2025-09-30 03:46:47.571,14.53,25.0,1.0,0.08,0.05,100,100,15.12,7.13,100.0,-0.19,0.227,-0.083
1759175212571,2025-09-30 03:46:52.571,14.11,25.0,1.0,0.08,0.05,100,100,18.51,10.47,100.0,0.67,0.278,-0.149
1759175217571,2025-09-30 03:46:57.571,15.28,25.0,1.0,0.08,0.05,100,100,18.89,10.89,100.0,0.08,0.283,-0.158
1759175222571,2025-09-30 03:47:02.571,17.18,25.0,1.0,0.08,0.05,100,100,17.71,9.72,100.0,-0.23,0.266,-0.134
1759175227571,2025-09-30 03:47:07.571,17.0,25.0,1.0,0.08,0.05,100,100,15.8,7.82,100.0,-0.38,0.237,-0.096
1759175232571,2025-09-30 03:47:12.571,16.71,25.0,1.0,0.08,0.05,100,100,16.0,8.0,100.0,0.04,0.24,-0.1
1759175237571,2025-09-30 03:47:17.571,14.46,25.0,1.0,0.08,0.05,100,100,16.29,8.29,100.0,0.06,0.244,-0.106
1759175242571,2025-09-30 03:47:22.571,16.04,25.0,1.0,0.08,0.05,100,100,18.56,10.54,100.0,0.45,0.278,-0.151
1759175247571,2025-09-30 03:47:27.571,13.8,25.0,1.0,0.08,0.05,100,100,16.95,8.96,100.0,-0.32,0.254,-0.119
1759175252571,2025-09-30 03:47:32.571,15.93,25.0,1.0,0.08,0.05,100,100,19.22,11.2,100.0,0.45,0.288,-0.164
1759175257571,2025-09-30 03:47:37.571,16.64,25.0,1.0,0.08,0.05,100,100,17.05,9.07,100.0,-0.42,0.256,-0.121
1759175262571,2025-09-30 03:47:42.571,16.22,25.0,1.0,0.08,0.05,100,100,16.36,8.36,100.0,-0.14,0.245,-0.107
1759175267571,2025-09-30 03:47:47.571,13.76,25.0,1.0,0.08,0.05,100,100,16.78,8.78,100.0,0.08,0.252,-0.116
1759175272571,2025-09-30 03:47:52.571,11.95,25.0,1.0,0.08,0.05,100,100,19.27,11.24,100.0,0.49,0.289,-0.165
1759175277571,2025-09-30 03:47:57.571,11.78,25.0,1.0,0.08,0.05,100,100,21.07,13.05,100.0,0.36,0.316,-0.201
1759175282571,2025-09-30 03:48:02.571,12.54,25.0,1.0,0.08,0.05,100,100,21.23,13.22,100.0,0.04,0.318,-0.204
1759175287571,2025-09-30 03:48:07.571,13.85,25.0,1.0,0.08,0.05,100,100,20.46,12.46,100.0,-0.15,0.307,-0.189
1759175292571,2025-09-30 03:48:12.571,14.49,25.0,1.0,0.08,0.05,100,100,19.14,11.15,100.0,-0.26,0.287,-0.163
1759175297571,2025-09-30 03:48:17.571,13.18,25.0,1.0,0.08,0.05,100,100,18.51,10.51,100.0,-0.13,0.278,-0.15
1759175302571,2025-09-30 03:48:22.571,12.81,25.0,1.0,0.08,0.05,100,100,19.84,11.82,100.0,0.26,0.298,-0.176
1759175307571,2025-09-30 03:48:27.571,12.09,25.0,1.0,0.08,0.05,100,100,20.19,12.19,100.0,0.07,0.303,-0.184
1759175312571,2025-09-30 03:48:32.571,11.99,32.0,1.0,0.08,0.05,100,100,20.92,12.91,100.0,0.14,0.314,-0.198
1759175317571,2025-09-30 03:48:37.571,11.93,32.0,1.0,0.08,0.05,100,100,28.08,20.01,100.0,1.42,0.421,-0.2
1759175322571,2025-09-30 03:48:42.571,12.28,32.0,1.0,0.08,0.05,100,100,28.07,20.07,100.0,0.01,0.421,-0.201
1759175327571,2025-09-30 03:48:47.571,12.3,32.0,1.0,0.08,0.05,100,100,27.71,19.72,100.0,-0.07,0.416,-0.194
1759175332571,2025-09-30 03:48:52.571,13.65,32.0,1.0,0.08,0.05,100,100,27.7,19.7,100.0,-0.0,0.415,-0.194
1759175337571,2025-09-30 03:48:57.571,12.07,32.0,1.0,0.08,0.05,100,100,26.34,18.35,100.0,-0.27,0.395,-0.167
1759175342571,2025-09-30 03:49:02.571,11.13,32.0,1.0,0.08,0.05,100,100,27.95,19.93,100.0,0.32,0.419,-0.199
1759175347571,2025-09-30 03:49:07.571,11.95,32.0,1.0,0.08,0.05,100,100,28.88,20.87,100.0,0.19,0.433,-0.217
1759175352571,2025-09-30 03:49:12.571,11.29,32.0,1.0,0.08,0.05,100,100,28.04,20.05,100.0,-0.16,0.421,-0.201
1759175357571,2025-09-30 03:49:17.571,10.73,32.0,1.0,0.08,0.05,100,100,28.71,20.71,100.0,0.13,0.431,-0.214
1759175362571,2025-09-30 03:49:22.571,10.72,32.0,1.0,0.08,0.05,100,100,29.28,21.27,100.0,0.11,0.439,-0.225
1759175367571,2025-09-30 03:49:27.571,10.05,32.0,1.0,0.08,0.05,100,100,29.28,21.28,100.0,0.0,0.439,-0.226
1759175372571,2025-09-30 03:49:32.571,9.09,32.0,1.0,0.08,0.05,100,100,29.96,21.95,100.0,0.13,0.449,-0.239
1759175377571,2025-09-30 03:49:37.571,8.59,32.0,1.0,0.08,0.05,100,100,30.92,22.91,100.0,0.19,0.464,-0.258
1759175382571,2025-09-30 03:49:42.571,5.68,32.0,1.0,0.08,0.05,100,100,31.42,23.41,100.0,0.1,0.471,-0.268
1759175387571,2025-09-30 03:49:47.571,4.05,32.0,1.0,0.08,0.05,100,100,34.35,26.32,100.0,0.58,0.515,-0.326
1759175392571,2025-09-30 03:49:52.571,4.02,32.0,1.0,0.08,0.05,100,100,35.97,27.95,100.0,0.33,0.539,-0.359
1759175397571,2025-09-30 03:49:57.571,5.86,32.0,1.0,0.08,0.05,100,100,35.98,27.98,100.0,0.01,0.54,-0.36
1759175402571,2025-09-30 03:50:02.571,5.37,32.0,1.0,0.08,0.05,100,100,34.12,26.14,100.0,-0.37,0.512,-0.323
1759175407571,2025-09-30 03:50:07.571,6.25,32.0,1.0,0.08,0.05,100,100,34.63,26.63,100.0,0.1,0.519,-0.333
1759175412571,2025-09-30 03:50:12.571,7.39,32.0,1.0,0.08,0.05,100,100,33.74,25.75,100.0,-0.18,0.506,-0.315
1759175417571,2025-09-30 03:50:17.571,8.53,32.0,1.0,0.08,0.05,100,100,32.6,24.61,100.0,-0.23,0.489,-0.292
1759175422571,2025-09-30 03:50:22.571,7.19,32.0,1.0,0.08,0.05,100,100,31.46,23.47,100.0,-0.23,0.472,-0.269
1759175427571,2025-09-30 03:50:27.571,8.7,32.0,1.0,0.08,0.05,100,100,32.82,24.81,100.0,0.27,0.492,-0.296
1759175432571,2025-09-30 03:50:32.571,8.21,32.0,1.0,0.08,0.05,100,100,31.28,23.3,100.0,-0.3,0.469,-0.266
1759175437571,2025-09-30 03:50:37.571,5.09,32.0,1.0,0.08,0.05,100,100,31.8,23.79,100.0,0.1,0.477,-0.276
1759175442571,2025-09-30 03:50:42.571,2.31,32.0,1.0,0.08,0.05,100,100,34.94,26.91,100.0,0.62,0.524,-0.338
1759175447571,2025-09-30 03:50:47.571,0.1,32.0,1.0,0.08,0.05,100,100,37.72,29.69,100.0,0.56,0.566,-0.394
1759175452571,2025-09-30 03:50:52.571,-0.39,32.0,1.0,0.08,0.05,100,100,39.93,31.9,100.0,0.44,0.599,-0.438
1759175457571,2025-09-30 03:50:57.571,0.8,32.0,1.0,0.08,0.05,100,100,40.39,32.39,100.0,0.1,0.606,-0.448
1759175462571,2025-09-30 03:51:02.571,1.79,32.0,1.0,0.08,0.05,100,100,39.19,31.2,100.0,-0.24,0.588,-0.424
1759175467571,2025-09-30 03:51:07.571,3.73,32.0,1.0,0.08,0.05,100,100,38.2,30.21,100.0,-0.2,0.573,-0.404
1759175472571,2025-09-30 03:51:12.571,2.75,32.0,1.0,0.08,0.05,100,100,36.25,28.27,100.0,-0.39,0.544,-0.365
1759175477571,2025-09-30 03:51:17.571,2.39,32.0,1.0,0.08,0.05,100,100,37.26,29.25,100.0,0.2,0.559,-0.385
1759175482571,2025-09-30 03:51:22.571,2.72,32.0,1.0,0.08,0.05,100,100,37.62,29.61,100.0,0.07,0.564,-0.392
1759175487571,2025-09-30 03:51:27.571,3.0,32.0,1.0,0.08,0.05,100,100,37.28,29.28,100.0,-0.07,0.559,-0.386
1759175492571,2025-09-30 03:51:32.571,-0.15,32.0,1.0,0.08,0.05,100,100,37.0,29.0,100.0,-0.06,0.555,-0.38
1759175497571,2025-09-30 03:51:37.571,-0.92,32.0,1.0,0.08,0.05,100,100,40.18,32.15,100.0,0.63,0.603,-0.443
1759175502571,2025-09-30 03:51:42.571,0.1,32.0,1.0,0.08,0.05,100,100,40.93,32.92,100.0,0.15,0.614,-0.458
1759175507571,2025-09-30 03:51:47.571,-1.55,32.0,1.0,0.08,0.05,100,100,39.89,31.9,100.0,-0.21,0.598,-0.438
1759175512571,2025-09-30 03:51:52.571,-2.14,32.0,1.0,0.08,0.05,100,100,41.57,33.55,100.0,0.33,0.624,-0.471
1759175517571,2025-09-30 03:51:57.571,-2.53,32.0,1.0,0.08,0.05,100,100,42.14,34.14,100.0,0.12,0.632,-0.483
1759175522571,2025-09-30 03:52:02.571,-2.27,32.0,1.0,0.08,0.05,100,100,42.54,34.53,100.0,0.08,0.638,-0.491
1759175527571,2025-09-30 03:52:07.571,-1.49,32.0,1.0,0.08,0.05,100,100,42.26,34.27,100.0,-0.05,0.634,-0.485
1759175532571,2025-09-30 03:52:12.571,-0.5,32.0,1.0,0.08,0.05,100,100,41.48,33.49,100.0,-0.16,0.622,-0.47
1759175537571,2025-09-30 03:52:17.571,0.43,32.0,1.0,0.08,0.05,100,100,40.49,32.5,100.0,-0.2,0.607,-0.45
1759175542571,2025-09-30 03:52:22.571,2.09,32.0,1.0,0.08,0.05,100,100,39.56,31.57,100.0,-0.19,0.593,-0.431
1759175547571,2025-09-30 03:52:27.571,3.32,32.0,1.0,0.08,0.05,100,100,37.89,29.91,100.0,-0.33,0.568,-0.398
1759175552571,2025-09-30 03:52:32.571,5.47,32.0,1.0,0.08,0.05,100,100,36.67,28.68,100.0,-0.25,0.55,-0.374
1759175557571,2025-09-30 03:52:37.571,3.87,32.0,1.0,0.08,0.05,100,100,34.5,26.53,100.0,-0.43,0.518,-0.331
1759175562571,2025-09-30 03:52:42.571,4.98,32.0,1.0,0.08,0.05,100,100,36.14,28.13,100.0,0.32,0.542,-0.363
1759175567571,2025-09-30 03:52:47.571,5.72,32.0,1.0,0.08,0.05,100,100,35.01,27.02,100.0,-0.22,0.525,-0.34
1759175572571,2025-09-30 03:52:52.571,4.19,32.0,1.0,0.08,0.05,100,100,34.27,26.28,100.0,-0.15,0.514,-0.326
1759175577571,2025-09-30 03:52:57.571,2.82,32.0,1.0,0.08,0.05,100,100,35.83,27.81,100.0,0.31,0.537,-0.356
1759175582571,2025-09-30 03:53:02.571,0.96,32.0,1.0,0.08,0.05,100,100,37.19,29.18,100.0,0.27,0.558,-0.384
1759175587571,2025-09-30 03:53:07.571,3.11,32.0,1.0,0.08,0.05,100,100,39.06,31.04,100.0,0.37,0.586,-0.421
1759175592571,2025-09-30 03:53:12.571,3.2,32.0,1.0,0.08,0.05,100,100,36.87,28.89,100.0,-0.43,0.553,-0.378
1759175597571,2025-09-30 03:53:17.571,0.53,32.0,1.0,0.08,0.05,100,100,36.79,28.8,100.0,-0.02,0.552,-0.376
1759175602571,2025-09-30 03:53:22.571,-2.0,32.0,1.0,0.08,0.05,100,100,39.5,31.47,100.0,0.54,0.593,-0.429
1759175607571,2025-09-30 03:53:27.571,0.99,32.0,1.0,0.08,0.05,100,100,42.03,34.0,100.0,0.51,0.63,-0.48
1759175612571,2025-09-30 03:53:32.571,0.64,32.0,1.0,0.08,0.05,100,100,38.98,31.01,100.0,-0.6,0.585,-0.42
1759175617571,2025-09-30 03:53:37.571,0.8,32.0,1.0,0.08,0.05,100,100,39.37,31.36,100.0,0.07,0.59,-0.427
1759175622571,2025-09-30 03:53:42.571,2.31,32.0,1.0,0.08,0.05,100,100,39.2,31.2,100.0,-0.03,0.588,-0.424
1759175627571,2025-09-30 03:53:47.571,0.17,32.0,1.0,0.08,0.05,100,100,37.68,29.69,100.0,-0.3,0.565,-0.394
1759175632571,2025-09-30 03:53:52.571,1.01,32.0,1.0,0.08,0.05,100,100,39.85,31.83,100.0,0.43,0.598,-0.437
1759175637571,2025-09-30 03:53:57.571,3.68,32.0,1.0,0.08,0.05,100,100,38.98,30.99,100.0,-0.17,0.585,-0.42
1759175642571,2025-09-30 03:54:02.571,3.69,32.0,1.0,0.08,0.05,100,100,36.3,28.32,100.0,-0.53,0.544,-0.366
1759175647571,2025-09-30 03:54:07.571,2.78,32.0,1.0,0.08,0.05,100,100,36.31,28.31,100.0,-0.0,0.545,-0.366
1759175652571,2025-09-30 03:54:12.571,1.7,32.0,1.0,0.08,0.05,100,100,37.23,29.22,100.0,0.18,0.558,-0.384
1759175657571,2025-09-30 03:54:17.571,0.47,32.0,1.0,0.08,0.05,100,100,38.31,30.3,100.0,0.22,0.575,-0.406
1759175662571,2025-09-30 03:54:22.571,1.21,32.0,1.0,0.08,0.05,100,100,39.54,31.53,100.0,0.25,0.593,-0.431
1759175667571,2025-09-30 03:54:27.571,-1.79,32.0,1.0,0.08,0.05,100,100,38.78,30.79,100.0,-0.15,0.582,-0.416
1759175672571,2025-09-30 03:54:32.571,-1.99,32.0,1.0,0.08,0.05,100,100,41.82,33.79,100.0,0.6,0.627,-0.476
1759175677571,2025-09-30 03:54:37.571,-0.74,32.0,1.0,0.08,0.05,100,100,41.99,33.99,100.0,0.04,0.63,-0.48
1759175682571,2025-09-30 03:54:42.571,0.5,32.0,1.0,0.08,0.05,100,100,40.72,32.74,100.0,-0.25,0.611,-0.455
1759175687571,2025-09-30 03:54:47.571,0.88,32.0,1.0,0.08,0.05,100,100,39.49,31.5,100.0,-0.25,0.592,-0.43
1759175692571,2025-09-30 03:54:52.571,2.01,32.0,1.0,0.08,0.05,100,100,39.11,31.12,100.0,-0.08,0.587,-0.422
1759175697571,2025-09-30 03:54:57.571,2.6,32.0,1.0,0.08,0.05,100,100,37.98,29.99,100.0,-0.22,0.57,-0.4
1759175702571,2025-09-30 03:55:02.571,1.84,32.0,1.0,0.08,0.05,100,100,37.39,29.4,100.0,-0.12,0.561,-0.388
1759175707571,2025-09-30 03:55:07.571,1.91,32.0,1.0,0.08,0.05,100,100,38.16,30.16,100.0,0.15,0.572,-0.403
1759175712571,2025-09-30 03:55:12.571,0.64,32.0,1.0,0.08,0.05,100,100,38.09,30.09,100.0,-0.01,0.571,-0.402
1759175717571,2025-09-30 03:55:17.571,0.15,32.0,1.0,0.08,0.05,100,100,39.37,31.36,100.0,0.25,0.591,-0.427
1759175722571,2025-09-30 03:55:22.571,2.63,32.0,1.0,0.08,0.05,100,100,39.85,31.85,100.0,0.1,0.598,-0.437
1759175727571,2025-09-30 03:55:27.571,3.57,32.0,1.0,0.08,0.05,100,100,37.34,29.37,100.0,-0.5,0.56,-0.387
1759175732571,2025-09-30 03:55:32.571,1.19,32.0,1.0,0.08,0.05,100,100,36.42,28.43,100.0,-0.19,0.546,-0.369
1759175737571,2025-09-30 03:55:37.571,0.31,32.0,1.0,0.08,0.05,100,100,38.83,30.81,100.0,0.48,0.583,-0.416
1759175742571,2025-09-30 03:55:42.571,1.52,32.0,1.0,0.08,0.05,100,100,39.7,31.69,100.0,0.18,0.595,-0.434
1759175747571,2025-09-30 03:55:47.571,3.54,32.0,1.0,0.08,0.05,100,100,38.46,30.48,100.0,-0.24,0.577,-0.41
1759175752571,2025-09-30 03:55:52.571,2.46,32.0,1.0,0.08,0.05,100,100,36.44,28.46,100.0,-0.4,0.547,-0.369
1759175757571,2025-09-30 03:55:57.571,1.17,32.0,1.0,0.08,0.05,100,100,37.55,29.54,100.0,0.21,0.563,-0.391
1759175762571,2025-09-30 03:56:02.571,0.3,32.0,1.0,0.08,0.05,100,100,38.84,30.83,100.0,0.26,0.583,-0.417
1759175767571,2025-09-30 03:56:07.571,-0.89,32.0,1.0,0.08,0.05,100,100,39.71,31.7,100.0,0.17,0.596,-0.434
1759175772571,2025-09-30 03:56:12.571,-2.56,32.0,1.0,0.08,0.05,100,100,40.9,32.89,100.0,0.24,0.614,-0.458
1759175777571,2025-09-30 03:56:17.571,-2.46,32.0,1.0,0.08,0.05,100,100,42.58,34.56,100.0,0.33,0.639,-0.491
1759175782571,2025-09-30 03:56:22.571,-3.7,32.0,1.0,0.08,0.05,100,100,42.46,34.46,100.0,-0.02,0.637,-0.489
1759175787571,2025-09-30 03:56:27.571,-4.69,32.0,1.0,0.08,0.05,100,100,43.71,35.7,100.0,0.25,0.656,-0.514
1759175792571,2025-09-30 03:56:32.571,-6.15,32.0,1.0,0.08,0.05,100,100,44.7,36.69,100.0,0.2,0.671,-0.534
1759175797571,2025-09-30 03:56:37.571,-7.18,32.0,1.0,0.08,0.05,100,100,46.17,38.15,100.0,0.29,0.692,-0.563
1759175802571,2025-09-30 03:56:42.571,-10.11,32.0,1.0,0.08,0.05,100,100,47.19,39.18,100.0,0.21,0.708,-0.584
1759175807571,2025-09-30 03:56:47.571,-7.07,32.0,1.0,0.08,0.05,100,100,50.14,42.11,100.0,0.59,0.752,-0.642
1759175812571,2025-09-30 03:56:52.571,-8.25,32.0,1.0,0.08,0.05,100,100,47.04,39.07,100.0,-0.61,0.706,-0.581
1759175817571,2025-09-30 03:56:57.571,-6.36,32.0,1.0,0.08,0.05,100,100,48.26,40.25,100.0,0.24,0.724,-0.605
1759175822571,2025-09-30 03:57:02.571,-6.88,32.0,1.0,0.08,0.05,100,100,46.34,38.36,100.0,-0.38,0.695,-0.567
1759175827571,2025-09-30 03:57:07.571,-5.83,32.0,1.0,0.08,0.05,100,100,46.89,38.88,100.0,0.1,0.703,-0.578
1759175832571,2025-09-30 03:57:12.571,-5.29,32.0,1.0,0.08,0.05,100,100,45.82,37.83,100.0,-0.21,0.687,-0.557
1759175837571,2025-09-30 03:57:17.571,-5.54,32.0,1.0,0.08,0.05,100,100,45.29,37.29,100.0,-0.11,0.679,-0.546
1759175842571,2025-09-30 03:57:22.571,-5.57,32.0,1.0,0.08,0.05,100,100,45.54,37.54,100.0,0.05,0.683,-0.551
1759175847571,2025-09-30 03:57:27.571,-1.98,32.0,1.0,0.08,0.05,100,100,45.57,37.57,100.0,0.01,0.684,-0.551
1759175852571,2025-09-30 03:57:32.571,-2.38,32.0,1.0,0.08,0.05,100,100,41.94,33.98,100.0,-0.72,0.629,-0.48
1759175857571,2025-09-30 03:57:37.571,-1.65,32.0,1.0,0.08,0.05,100,100,42.39,34.38,100.0,0.08,0.636,-0.488
1759175862571,2025-09-30 03:57:42.571,-2.76,32.0,1.0,0.08,0.05,100,100,41.64,33.65,100.0,-0.15,0.625,-0.473
1759175867571,2025-09-30 03:57:47.571,-3.07,32.0,1.0,0.08,0.05,100,100,42.77,34.76,100.0,0.22,0.642,-0.495
1759175872571,2025-09-30 03:57:52.571,-2.91,32.0,1.0,0.08,0.05,100,100,43.07,35.07,100.0,0.06,0.646,-0.501
1759175877571,2025-09-30 03:57:57.571,-1.78,32.0,1.0,0.08,0.05,100,100,42.9,34.91,100.0,-0.03,0.644,-0.498
1759175882571,2025-09-30 03:58:02.571,-0.11,32.0,1.0,0.08,0.05,100,100,41.77,33.78,100.0,-0.22,0.627,-0.476
1759175887571,2025-09-30 03:58:07.571,-1.92,32.0,1.0,0.08,0.05,100,100,40.09,32.11,100.0,-0.34,0.601,-0.442
1759175892571,2025-09-30 03:58:12.571,-2.69,32.0,1.0,0.08,0.05,100,100,41.94,33.92,100.0,0.36,0.629,-0.478
1759175897571,2025-09-30 03:58:17.571,-1.66,32.0,1.0,0.08,0.05,100,100,42.7,34.69,100.0,0.15,0.64,-0.494
1759175902571,2025-09-30 03:58:22.571,-5.69,32.0,1.0,0.08,0.05,100,100,41.64,33.66,100.0,-0.21,0.625,-0.473
1759175907571,2025-09-30 03:58:27.571,-6.5,32.0,1.0,0.08,0.05,100,100,45.73,37.69,100.0,0.81,0.686,-0.554
1759175912571,2025-09-30 03:58:32.571,-6.78,32.0,1.0,0.08,0.05,100,100,46.51,38.5,100.0,0.16,0.698,-0.57
1759175917571,2025-09-30 03:58:37.571,-6.11,32.0,1.0,0.08,0.05,100,100,46.78,38.78,100.0,0.05,0.702,-0.576
1759175922571,2025-09-30 03:58:42.571,-5.4,32.0,1.0,0.08,0.05,100,100,46.1,38.11,100.0,-0.13,0.692,-0.562
1759175927571,2025-09-30 03:58:47.571,-6.34,32.0,1.0,0.08,0.05,100,100,45.39,37.4,100.0,-0.14,0.681,-0.548
1759175932571,2025-09-30 03:58:52.571,-7.33,32.0,1.0,0.08,0.05,100,100,46.35,38.34,100.0,0.19,0.695,-0.567
1759175937571,2025-09-30 03:58:57.571,-4.98,32.0,1.0,0.08,0.05,100,100,47.34,39.33,100.0,0.2,0.71,-0.587
1759175942571,2025-09-30 03:59:02.571,-4.0,32.0,1.0,0.08,0.05,100,100,44.95,36.98,100.0,-0.47,0.674,-0.54
1759175947571,2025-09-30 03:59:07.571,-5.49,32.0,1.0,0.08,0.05,100,100,43.99,36.0,100.0,-0.2,0.66,-0.52
1759175952571,2025-09-30 03:59:12.571,-5.93,32.0,1.0,0.08,0.05,100,100,45.51,37.49,100.0,0.3,0.683,-0.55
1759175957571,2025-09-30 03:59:17.571,-6.13,32.0,1.0,0.08,0.05,100,100,45.94,37.93,100.0,0.09,0.689,-0.559
1759175962571,2025-09-30 03:59:22.571,-6.94,32.0,1.0,0.08,0.05,100,100,46.14,38.13,100.0,0.04,0.692,-0.563
1759175967571,2025-09-30 03:59:27.571,-4.26,32.0,1.0,0.08,0.05,100,100,46.94,38.94,100.0,0.16,0.704,-0.579
1759175972571,2025-09-30 03:59:32.571,-6.44,32.0,1.0,0.08,0.05,100,100,44.23,36.26,100.0,-0.54,0.663,-0.525
1759175977571,2025-09-30 03:59:37.571,-2.65,32.0,1.0,0.08,0.05,100,100,46.46,38.44,100.0,0.44,0.697,-0.569
1759175982571,2025-09-30 03:59:42.571,1.07,32.0,1.0,0.08,0.05,100,100,42.61,34.65,100.0,-0.76,0.639,-0.493
1759175987571,2025-09-30 03:59:47.571,0.32,32.0,1.0,0.08,0.05,100,100,38.9,30.93,100.0,-0.74,0.583,-0.419
1759175992571,2025-09-30 03:59:52.571,0.12,32.0,1.0,0.08,0.05,100,100,39.69,31.68,100.0,0.15,0.595,-0.434
